order_item_id,order_id,product_id,quantity,price_at_purchase,item_status,rand_val
11105,7665,119,1,4095.84,Completed,0.7841115265936698
11106,7666,83,1,1542.25,Completed,0.7241478513219839
11107,7667,70,1,2460.04,Completed,0.2684047075625553
11108,7668,144,1,672.55,Completed,0.1695800145804696
11109,7668,125,2,865.21,Returned,0.04268598094832709
11110,7669,105,2,953.41,Cancelled,0.7046898917338716
11111,7670,204,2,1314.10,Completed,0.39539154655802206
11112,7671,8,2,3055.34,Completed,0.8628880883221404
11113,7672,183,1,2081.84,Returned,0.12826583267028055
11114,7673,97,1,2080.30,Returned,0.052664929118626684
11115,7674,196,1,1076.72,Completed,0.8785271783159367
11116,7675,201,1,4292.51,Returned,0.2346411349574487
11117,7676,67,2,1491.43,Completed,0.5376241705730782
11118,7677,3,1,904.21,Completed,0.9841974787266902
11119,7678,44,1,7228.77,Completed,0.30811491264786095
11120,7679,153,1,3172.23,Cancelled,0.5879821577928794
11121,7680,83,1,1477.37,Returned,0.015566081754459145
11122,7681,202,1,490.39,Completed,0.31388396612730246
11123,7682,215,2,2054.61,Completed,0.5227216161067799
11124,7683,205,2,3887.68,Completed,0.671956212885637
11125,7683,219,2,2549.01,Completed,0.7916162468414905
11126,7684,50,1,1093.35,Completed,0.9422126262841863
11127,7685,59,1,7784.04,Completed,0.3362144216301054
11128,7685,5,1,1298.95,Completed,0.8544342600316128
11129,7686,9,1,6119.32,Returned,0.26352806600139295
11130,7686,112,1,7185.81,Completed,0.7543375806457713
11131,7687,69,2,5713.79,Completed,0.9811037359583227
11132,7688,12,1,2783.85,Completed,0.6425059685879443
11133,7688,72,1,189.42,Completed,0.26921866579839837
11134,7689,153,1,3095.50,Cancelled,0.418575453961804
11135,7689,50,1,1051.17,Cancelled,0.2852213031474699
11136,7689,4,1,276.25,Cancelled,0.17038018458558263
11137,7690,63,1,404.66,Completed,0.9962370442191484
11138,7691,49,1,7431.27,Completed,0.470044698072639
11139,7692,146,2,1244.81,Completed,0.36151238843939487
11140,7692,26,3,1985.85,Completed,0.3974278787127024
11141,7692,87,2,7287.41,Completed,0.9026022589789725
11142,7693,49,1,6965.86,Completed,0.3207276894904
11143,7693,123,1,5608.65,Completed,0.8958317012487275
11144,7694,124,1,5202.44,Completed,0.5169754685060824
11145,7694,157,1,1253.63,Completed,0.8973822695178746
11146,7695,92,1,7129.79,Completed,0.9359849728047708
11147,7696,110,2,202.23,Completed,0.9877780862038751
11148,7697,200,1,4083.68,Returned,0.13093554333870816
11149,7698,166,1,4115.47,Completed,0.6913434888155605
11150,7698,19,1,3094.01,Returned,0.06391084479532283
11151,7699,187,1,1915.53,Cancelled,0.24552378826357776
11152,7700,84,1,3147.41,Returned,0.035886437665565346
11153,7700,123,1,6159.36,Completed,0.4428608542707384
11154,7700,37,1,3769.29,Returned,0.10664498909064102
11155,7701,41,1,1520.80,Completed,0.20464241337463485
11156,7702,211,1,672.81,Completed,0.7032771303348961
11157,7702,115,2,6609.41,Completed,0.9024584422842212
11158,7703,40,2,1065.04,Completed,0.40246085115006275
11159,7703,26,1,1843.90,Completed,0.3049289596312949
11160,7704,63,1,379.00,Completed,0.31726227543993135
11161,7704,86,1,3525.42,Completed,0.671524529039417
11162,7705,176,1,3055.31,Completed,0.4058358496109358
11163,7705,156,2,6030.54,Returned,0.014605691670072909
11164,7705,135,1,6112.55,Completed,0.8555209402512023
11165,7706,164,4,3998.02,Returned,0.2337876569794376
11166,7707,86,1,3209.76,Completed,0.6023754948772262
11167,7708,83,2,1533.97,Completed,0.3105145341814631
11168,7709,98,1,956.38,Cancelled,0.7454462170092819
11169,7709,181,1,705.85,Cancelled,0.7956875132356654
11170,7709,138,2,1523.35,Cancelled,0.7420989458841262
11171,7710,193,2,3007.25,Completed,0.3234322204472797
11172,7710,214,1,809.48,Completed,0.39086429531766503
11173,7711,146,1,1238.42,Completed,0.984024845980131
11174,7712,184,1,2572.56,Completed,0.7475313746813046
11175,7713,191,1,3435.00,Completed,0.7855823661997751
11176,7713,211,2,607.59,Completed,0.6853177376886064
11177,7714,69,1,6025.18,Returned,0.06984162057735177
11178,7715,69,1,6054.62,Returned,0.29325492055458474
11179,7716,18,2,1340.69,Completed,0.2567497717745134
11180,7717,39,2,1520.31,Completed,0.4039841279424579
11181,7717,207,2,1175.43,Completed,0.24967135512239427
11182,7717,115,1,6778.57,Returned,0.036404422518242545
11183,7718,3,1,896.52,Completed,0.43300807795767493
11184,7719,129,1,2601.43,Cancelled,0.05582715296729203
11185,7719,220,1,482.33,Cancelled,0.9801115616970804
11186,7720,159,1,1139.97,Completed,0.7330763803171705
11187,7721,160,2,2642.42,Completed,0.7250472472282566
11188,7721,192,1,1449.23,Completed,0.4260071259234167
11189,7722,95,2,6601.20,Completed,0.9548939186659585
11190,7723,8,1,3125.21,Completed,0.49644824629318735
11191,7724,63,1,431.22,Completed,0.6175595062017064
11192,7724,26,2,1834.90,Completed,0.5984528228626147
11193,7725,5,1,1316.08,Completed,0.13958562644159944
11194,7726,108,1,2880.06,Completed,0.9025696943537981
11195,7726,28,1,1063.55,Returned,0.09409162317783723
11196,7726,214,1,892.91,Completed,0.7627490635614368
11197,7727,73,1,707.58,Completed,0.5314704790073173
11198,7728,111,1,4802.96,Completed,0.36910523508592064
11199,7728,137,2,1020.65,Completed,0.25111476914129666
11200,7729,202,1,502.20,Cancelled,0.14825817118236626
11201,7729,200,1,3718.88,Cancelled,0.9879465792215864
11202,7730,4,1,306.17,Completed,0.49495841329447776
11203,7730,37,1,4087.25,Completed,0.5109523595412749
11204,7730,216,2,353.21,Returned,0.06988658855658639
11205,7730,71,1,3711.62,Completed,0.8165758948927521
11206,7731,149,3,7456.59,Completed,0.8732197395276462
11207,7732,173,1,507.94,Completed,0.9163710436936198
11208,7733,208,1,1945.12,Completed,0.9621960306188054
11209,7733,185,1,1238.59,Returned,0.06186705274681286
11210,7734,109,1,5985.06,Completed,0.4227472026112929
11211,7734,186,1,584.05,Completed,0.9281348855496709
11212,7735,128,1,3945.86,Completed,0.3724328506481208
11213,7736,85,1,390.40,Returned,0.07775962732523645
11214,7736,22,1,662.97,Completed,0.27149961541546475
11215,7737,92,3,7260.72,Returned,0.12421922583525928
11216,7737,82,2,239.05,Completed,0.8065973136635473
11217,7738,69,1,5267.61,Completed,0.6603289215456032
11218,7739,183,1,2048.64,Cancelled,0.8818526974710196
11219,7740,215,1,2327.17,Completed,0.42827675345193295
11220,7741,11,1,654.42,Completed,0.495825705580251
11221,7742,26,1,1930.30,Returned,0.1942982982791013
11222,7743,174,1,7568.78,Completed,0.48401440538839846
11223,7744,211,2,631.27,Completed,0.8371771628383334
11224,7745,80,1,2641.51,Completed,0.7338426287601167
11225,7746,214,1,882.36,Completed,0.15768168601922847
11226,7747,42,2,2173.02,Completed,0.5868805745494371
11227,7747,96,1,2849.83,Completed,0.46135784542314506
11228,7748,93,2,1019.87,Completed,0.5461475342010591
11229,7749,143,1,1993.61,Cancelled,0.34666416546950507
11230,7750,131,1,5074.15,Returned,0.09487825547799306
11231,7750,93,1,1006.78,Completed,0.43439881171509515
11232,7750,144,1,660.74,Completed,0.8873593228751415
11233,7751,134,2,5723.94,Returned,0.13360020996406693
11234,7752,139,1,749.73,Returned,0.005923111928555287
11235,7752,194,2,3452.00,Completed,0.6288149604842206
11236,7752,60,1,5318.94,Returned,0.12630549736908217
11237,7753,179,1,7206.94,Completed,0.745082636126394
11238,7753,215,1,2391.86,Completed,0.34649671925836867
11239,7754,44,1,7098.28,Completed,0.4972357186463063
11240,7754,6,2,481.20,Completed,0.44668846619007035
11241,7755,51,1,1985.83,Completed,0.7417352057450779
11242,7755,133,2,2042.15,Completed,0.3686106608888234
11243,7756,51,1,2137.29,Completed,0.6178477179425281
11244,7757,202,1,514.36,Completed,0.9834066377798157
11245,7758,72,2,189.44,Returned,0.06349006580513908
11246,7759,174,1,7599.77,Cancelled,0.3672304464198933
11247,7760,33,1,5381.18,Completed,0.645682065417694
11248,7761,148,1,5142.09,Returned,0.1267190185624352
11249,7762,84,1,3404.03,Completed,0.696548927292739
11250,7762,51,1,1900.93,Returned,0.10258761151003429
11251,7763,208,1,2069.00,Completed,0.42329130640559953
11252,7764,181,1,742.74,Completed,0.8086937282315397
11253,7764,27,1,5806.48,Completed,0.7735947526745449
11254,7765,193,1,3258.50,Completed,0.44189260941175057
11255,7765,117,2,941.52,Completed,0.888678819768763
11256,7766,165,1,1462.25,Completed,0.11771630134220822
11257,7767,79,1,6509.39,Completed,0.9225450781383971
11258,7767,21,1,7529.75,Returned,0.25957651739900606
11259,7767,118,1,4818.15,Completed,0.5302473833134839
11260,7768,77,1,5138.01,Completed,0.8725073951040464
11261,7769,168,1,1810.53,Cancelled,0.771794856313425
11262,7770,80,3,2821.39,Completed,0.24145212698863086
11263,7771,96,1,2751.37,Completed,0.8918760967365243
11264,7772,209,2,736.29,Completed,0.7350241334503741
11265,7773,88,2,1323.58,Completed,0.9994924077759426
11266,7773,39,2,1484.83,Completed,0.7923896692622356
11267,7773,32,2,1128.34,Completed,0.9634711537169955
11268,7774,169,1,1921.78,Completed,0.4401867915319156
11269,7775,181,1,776.95,Completed,0.31052052724223633
11270,7776,151,1,2843.53,Completed,0.2320422923490799
11271,7777,135,1,6328.93,Returned,0.22864991075233548
11272,7777,106,1,1267.26,Completed,0.4471227074480827
11273,7778,138,2,1539.07,Completed,0.549663835717052
11274,7779,216,1,361.92,Cancelled,0.4069510869746572
11275,7780,151,1,2889.65,Completed,0.3857639584557749
11276,7780,39,1,1509.94,Completed,0.7079665620885478
11277,7781,41,1,1704.20,Completed,0.3825409658090593
11278,7781,195,1,562.31,Completed,0.788805173513298
11279,7782,27,2,5951.65,Completed,0.7964030008729576
11280,7782,166,2,4518.81,Completed,0.6155995145585383
11281,7783,31,2,2496.58,Completed,0.6887886009074642
11282,7784,122,1,1041.29,Completed,0.5971444915953507
11283,7785,108,1,3027.31,Completed,0.9193566859880059
11284,7786,71,2,4015.15,Completed,0.8053499858876224
11285,7786,113,1,966.18,Completed,0.2686799022077396
11286,7786,84,1,3518.67,Completed,0.9273495841094754
11287,7787,147,2,1325.09,Completed,0.8307082446578036
11288,7788,106,2,1336.68,Completed,0.3714925016942364
11289,7789,130,1,453.43,Cancelled,0.3653378052314164
11290,7789,190,2,6307.53,Cancelled,0.7122115518080179
11291,7789,133,2,1953.22,Cancelled,0.46504437407948485
11292,7790,17,1,4108.60,Returned,0.18858724570701574
11293,7791,97,2,2278.07,Completed,0.5478031370302692
11294,7792,159,2,1079.58,Completed,0.17325397876394352
11295,7793,2,1,817.57,Completed,0.22286051346255514
11296,7794,45,2,3941.68,Completed,0.5945406617545902
11297,7794,56,2,511.34,Completed,0.3041217991189303
11298,7795,134,1,6440.82,Completed,0.736987041064526
11299,7796,44,2,6963.08,Completed,0.7725698386994841
11300,7797,28,1,1046.90,Completed,0.6518881010374875
11301,7798,83,1,1521.10,Completed,0.9417310198226301
11302,7799,214,2,835.69,Cancelled,0.7529908267343332
11303,7799,94,2,2739.89,Cancelled,0.9397611049374204
11304,7799,177,2,1728.00,Cancelled,0.4398330752177472
11305,7800,159,1,1102.64,Completed,0.37988209201012
11306,7801,178,2,5781.52,Completed,0.5799112651310034
11307,7802,130,2,473.22,Completed,0.7599100803583023
11308,7803,183,1,2094.86,Returned,0.05981663713214606
11309,7804,115,2,7563.68,Returned,0.019352975319468394
11310,7804,159,1,1224.02,Completed,0.9173149959345488
11311,7805,109,1,5542.07,Completed,0.5285160844479837
11312,7805,189,2,4731.50,Completed,0.8906354651699173
11313,7806,179,1,6666.47,Completed,0.8676291032392802
11314,7807,86,2,3406.21,Completed,0.6662391514202944
11315,7807,145,1,6730.53,Completed,0.7283084781172764
11316,7808,208,1,1934.11,Completed,0.6428249670591438
11317,7809,218,1,2741.65,Cancelled,0.029199431677534648
11318,7810,63,1,394.67,Completed,0.21752228794388687
11319,7811,113,1,898.51,Returned,0.000013175420475355741
11320,7812,40,2,951.29,Completed,0.3474990440043612
11321,7813,54,2,3368.63,Completed,0.7374557244940249
11322,7813,173,1,497.22,Completed,0.6447815211906857
11323,7813,126,1,317.65,Returned,0.011540463204998954
11324,7814,168,2,1642.56,Returned,0.12335778318658265
11325,7814,198,1,6988.05,Completed,0.5821675570515613
11326,7815,172,1,4207.40,Completed,0.5407644664317038
11327,7815,149,1,6841.09,Completed,0.9573196917374802
11328,7815,184,1,2381.28,Returned,0.1643050901259343
11329,7816,171,2,6013.18,Completed,0.949566406150876
11330,7817,104,1,4497.48,Returned,0.25491679111022203
11331,7818,157,1,1155.30,Completed,0.4258847678321272
11332,7818,63,1,429.92,Completed,0.3646734965636148
11333,7819,220,2,452.15,Cancelled,0.5457132100553375
11334,7819,108,1,3169.27,Cancelled,0.634545591319488
11335,7819,65,1,563.26,Cancelled,0.5355883571650725
11336,7819,43,2,1499.53,Cancelled,0.7743050426005432
11337,7820,114,1,6102.21,Returned,0.26476017224114407
11338,7821,102,1,617.74,Returned,0.0008857641377353707
11339,7821,22,1,619.50,Completed,0.21014833469888972
11340,7822,152,2,7067.84,Returned,0.048084411814887464
11341,7822,140,1,746.34,Completed,0.6099770857114132
11342,7823,56,2,549.13,Completed,0.9056322238460484
11343,7824,127,1,6375.79,Completed,0.6982298928296472
11344,7825,50,1,1010.28,Completed,0.7742528233437359
11345,7825,23,1,2206.20,Completed,0.7765744689633832
11346,7826,193,1,3291.84,Completed,0.5601139055193531
11347,7826,165,1,1386.84,Completed,0.4708461514402611
11348,7827,75,1,1784.27,Completed,0.6738890713768909
11349,7828,162,1,6466.12,Completed,0.9569069332973165
11350,7829,203,2,699.40,Cancelled,0.7628674830895545
11351,7829,121,1,1096.41,Cancelled,0.9436166462894684
11352,7830,14,2,1114.97,Completed,0.4294808129123233
11353,7830,106,1,1434.87,Completed,0.3165541564268564
11354,7830,44,2,7818.89,Returned,0.2943283741309572
11355,7831,159,1,1061.45,Completed,0.5219794321078616
11356,7832,106,1,1304.21,Completed,0.7269120688800812
11357,7833,137,2,906.35,Returned,0.06862207881046653
11358,7833,148,3,5515.78,Returned,0.1623742181457339
11359,7833,199,1,1529.65,Completed,0.6060048850309149
11360,7834,44,1,7942.19,Completed,0.5429018014510179
11361,7834,135,1,6419.32,Completed,0.8964943828959897
11362,7835,188,1,3161.17,Completed,0.8537665408605398
11363,7836,153,1,3006.20,Completed,0.579349586348375
11364,7836,103,1,820.21,Completed,0.33544833989390016
11365,7837,141,1,4905.80,Completed,0.9391929711580211
11366,7838,207,2,1212.18,Completed,0.68961986684205
11367,7839,129,1,2982.27,Cancelled,0.6305204514698316
11368,7840,53,1,1831.54,Returned,0.083742687556653
11369,7841,61,1,6751.24,Completed,0.5271521141074151
11370,7841,16,2,4921.24,Completed,0.3845325386007619
11371,7841,203,2,664.09,Completed,0.34120638141520915
11372,7842,173,1,514.79,Completed,0.5524343220074049
11373,7842,7,1,7722.95,Completed,0.7385524965250422
11374,7842,106,1,1389.74,Returned,0.03545954733664128
11375,7843,192,1,1470.67,Completed,0.9616402778417247
11376,7844,41,1,1704.44,Completed,0.7018227779323447
11377,7845,151,1,3186.13,Completed,0.6241930868701945
11378,7845,73,1,715.80,Returned,0.015497131287583272
11379,7845,28,1,955.33,Completed,0.20490642656097788
11380,7846,82,1,251.04,Completed,0.9780407696757846
11381,7847,201,1,4396.51,Returned,0.27548459942963405
11382,7847,217,1,5341.39,Completed,0.44330071885446154
11383,7848,119,1,3938.86,Completed,0.3900498267170506
11384,7849,82,1,238.28,Cancelled,0.6203470077555133
11385,7850,47,2,1166.05,Completed,0.9315855893600598
11386,7850,204,1,1266.26,Completed,0.796886954267404
11387,7851,167,1,3576.91,Returned,0.18967803399048563
11388,7852,16,1,4392.47,Completed,0.5577293378838611
11389,7853,109,2,6146.40,Returned,0.21961261818149372
11390,7854,84,1,3322.04,Completed,0.42487510798953015
11391,7855,108,2,2962.04,Completed,0.46553771613681477
11392,7855,213,1,720.01,Returned,0.05306328744912826
11393,7856,95,2,6444.61,Completed,0.8687033195688421
11394,7856,132,1,547.91,Completed,0.18432676623047028
11395,7857,161,1,6566.24,Completed,0.3155239031794704
11396,7857,109,1,5986.08,Returned,0.02463924793958594
11397,7858,185,2,1239.86,Returned,0.1766245608931636
11398,7859,59,2,6942.54,Cancelled,0.8092050913807052
11399,7860,185,1,1247.19,Completed,0.5161518049576802
11400,7861,220,2,447.30,Completed,0.15314378137993048
11401,7862,76,1,509.19,Completed,0.21726352276025668
11402,7863,137,1,1022.25,Completed,0.6268863003951369
11403,7864,156,2,5947.62,Completed,0.48264096442855986
11404,7865,46,1,195.88,Completed,0.5325459516910332
11405,7866,7,1,7590.87,Returned,0.21480689590313182
11406,7866,150,1,7135.73,Completed,0.47639665517620433
11407,7867,141,2,5121.93,Completed,0.7375626189052711
11408,7868,63,1,403.61,Completed,0.25862315973138733
11409,7868,104,1,4780.53,Returned,0.0804279726747684
11410,7869,90,1,1695.63,Cancelled,0.626270414913325
11411,7870,109,1,6078.09,Completed,0.8900681872759649
11412,7871,148,1,5610.11,Completed,0.5715297223734946
11413,7871,63,1,416.06,Completed,0.18744408077322328
11414,7872,80,1,2849.79,Completed,0.22263126747927747
11415,7873,73,1,707.89,Completed,0.5508241258103626
11416,7873,219,2,2604.72,Returned,0.08622685734762517
11417,7874,16,1,5019.63,Completed,0.7786619400406833
11418,7875,86,2,3269.12,Completed,0.634629158894186
11419,7876,63,1,432.37,Completed,0.8371600050825253
11420,7877,99,1,1474.69,Completed,0.2819125794637134
11421,7878,198,1,7186.68,Completed,0.8980829128046361
11422,7878,12,2,2732.51,Completed,0.6446768563656852
11423,7879,3,1,941.07,Cancelled,0.5291355741481628
11424,7880,215,1,2239.88,Completed,0.7116473323774034
11425,7881,82,2,250.94,Completed,0.9708299701761733
11426,7881,137,1,900.36,Completed,0.7192078844823017
11427,7882,206,1,4270.99,Completed,0.6835495426166333
11428,7883,48,1,5812.65,Returned,0.26012409036990636
11429,7883,147,1,1197.72,Completed,0.249971854733277
11430,7884,162,1,6571.80,Completed,0.4694870332903108
11431,7884,203,1,704.75,Completed,0.597519632985368
11432,7885,193,2,3202.18,Completed,0.5791370957895527
11433,7885,54,1,3178.63,Returned,0.10312661072530468
11434,7886,118,3,5144.98,Completed,0.7782217969915102
11435,7887,38,2,1808.04,Completed,0.5817291835152816
11436,7888,66,1,1269.17,Completed,0.5739805573355226
11437,7889,120,1,2265.10,Cancelled,0.12471526686541295
11438,7889,149,1,7486.74,Cancelled,0.9016346930541421
11439,7890,195,1,522.09,Completed,0.13402769540811674
11440,7891,165,1,1482.00,Completed,0.9652344286118023
11441,7892,51,1,2150.09,Completed,0.42408908756830643
11442,7893,138,2,1558.64,Completed,0.2247421827397702
11443,7894,99,1,1501.62,Completed,0.8514436817275767
11444,7895,207,1,1091.00,Completed,0.5829918911522178
11445,7895,182,2,5477.98,Completed,0.3606284413120043
11446,7896,88,1,1312.39,Returned,0.0541665638370128
11447,7897,19,1,3400.00,Returned,0.18894752598269612
11448,7898,10,1,308.65,Completed,0.7822379691360872
11449,7898,11,1,664.81,Completed,0.3443472984659926
11450,7899,106,2,1382.67,Cancelled,0.3750226156553464
11451,7900,20,1,6144.19,Completed,0.8420712136123992
11452,7901,36,2,4580.83,Returned,0.08528825182960206
11453,7901,103,1,812.05,Completed,0.9002276490444575
11454,7902,76,1,510.42,Completed,0.2452735204671263
11455,7903,69,1,5575.50,Completed,0.525684685935904
11456,7904,181,1,720.27,Completed,0.892602899011786
11457,7905,178,2,6258.82,Completed,0.885960467984863
11458,7905,200,2,3955.62,Completed,0.7519936736226023
11459,7905,188,2,3347.18,Returned,0.10208699489206727
11460,7906,132,1,590.53,Completed,0.25445398432617444
11461,7906,184,2,2292.01,Completed,0.9660089676883156
11462,7907,206,1,4246.62,Returned,0.06668291619669918
11463,7907,137,1,987.51,Completed,0.43538770865219434
11464,7908,88,1,1257.41,Completed,0.9768898254045191
11465,7909,1,1,5248.56,Cancelled,0.5782860317996573
11466,7909,105,1,1006.54,Cancelled,0.9607607135183743
11467,7910,211,2,627.43,Returned,0.06894550292654475
11468,7911,117,1,840.52,Completed,0.46244540481124574
11469,7911,107,1,356.98,Completed,0.10539054601023956
11470,7912,90,1,1910.05,Returned,0.13961654635110549
11471,7913,90,1,1943.27,Completed,0.3819111244584537
11472,7913,21,1,7706.99,Completed,0.4907060139725972
11473,7914,29,2,6292.66,Completed,0.30779672722126983
11474,7915,133,1,2088.95,Returned,0.06686562492220255
11475,7915,68,2,5116.25,Completed,0.4109379736808482
11476,7916,115,1,6647.81,Completed,0.8540930243712785
11477,7917,16,1,4657.31,Returned,0.037651231547492774
11478,7918,148,1,4960.69,Completed,0.6259771153572734
11479,7919,24,3,949.68,Cancelled,0.016931912877533505
11480,7920,79,2,7053.19,Returned,0.2067282490494924
11481,7921,176,2,3281.92,Completed,0.9828455373485065
11482,7922,4,1,303.42,Completed,0.29404297032770044
11483,7922,210,3,1052.66,Completed,0.5216782703266277
11484,7922,117,1,962.33,Completed,0.7262624713836819
11485,7923,32,1,1149.62,Returned,0.06627757667217178
11486,7923,1,1,5586.45,Returned,0.152600499943458
11487,7924,159,2,1109.93,Completed,0.5641698004344197
11488,7924,125,1,855.31,Completed,0.36304753307536947
11489,7925,6,2,482.57,Completed,0.12272829480723318
11490,7925,29,1,6463.43,Completed,0.5244989055437026
11491,7926,114,2,6423.36,Returned,0.25430967403045823
11492,7926,97,1,2199.47,Completed,0.6980516842548286
11493,7927,203,1,703.45,Completed,0.7273294299164129
11494,7927,119,3,3859.59,Completed,0.5424921275512242
11495,7928,15,1,4395.20,Completed,0.5304723787405271
11496,7929,213,1,783.90,Cancelled,0.02488554178260783
11497,7930,167,1,3603.12,Completed,0.5330106034251029
11498,7931,158,2,2480.48,Completed,0.5903964225113358
11499,7931,217,1,5733.20,Completed,0.35295033301501566
11500,7932,181,1,802.39,Completed,0.9935624282747157
11501,7933,158,1,2468.11,Completed,0.9089611730621766
11502,7934,49,1,7038.39,Completed,0.5641186112203809
11503,7935,163,2,3303.26,Returned,0.09370956764901948
11504,7935,157,1,1101.33,Completed,0.7761920353175998
11505,7936,184,2,2419.50,Completed,0.5998315043745855
11506,7936,76,1,484.35,Completed,0.6705814466537735
11507,7937,134,1,6559.32,Completed,0.5534127508787557
11508,7938,85,2,383.09,Completed,0.755319445166103
11509,7939,190,2,7003.02,Cancelled,0.11635900392789301
11510,7940,151,2,3164.47,Completed,0.315836714874801
11511,7941,116,2,7371.20,Returned,0.23010659332397077
11512,7941,143,1,1997.22,Completed,0.20302285272909595
11513,7941,100,1,5360.17,Completed,0.3247945144072124
11514,7942,167,1,3443.56,Returned,0.014904044582419139
11515,7942,67,3,1647.64,Returned,0.1001367104241035
11516,7943,193,1,3151.22,Completed,0.45597144910690507
11517,7943,198,2,7130.51,Completed,0.9794471449958599
11518,7944,167,1,3664.62,Completed,0.5293214083922295
11519,7945,149,1,7125.39,Completed,0.7082656377072126
11520,7945,7,1,7706.35,Completed,0.9533639940930195
11521,7946,104,2,4470.85,Completed,0.6420230880771047
11522,7947,176,1,3337.19,Completed,0.35002348884011014
11523,7947,196,1,1071.75,Completed,0.8240482107028814
11524,7948,159,2,1139.82,Returned,0.07017061772772168
11525,7948,2,1,786.79,Completed,0.8787084872636092
11526,7949,51,2,1905.39,Cancelled,0.18303061386852582
11527,7950,104,1,5043.01,Returned,0.2790276382854466
11528,7951,6,1,511.27,Completed,0.8460463805553003
11529,7952,40,2,942.35,Completed,0.39314901865380725
11530,7953,23,2,2040.21,Completed,0.42760598233678004
11531,7954,47,2,1047.39,Completed,0.9585828864561234
11532,7954,71,2,3772.46,Completed,0.5100965160039221
11533,7955,170,1,4145.22,Completed,0.6747339513848852
11534,7956,148,1,5519.67,Completed,0.8433802396463046
11535,7957,177,1,1729.23,Returned,0.19269937481051252
11536,7958,38,1,1767.13,Completed,0.43335618584729374
11537,7959,6,1,498.05,Cancelled,0.5886828355385763
11538,7960,214,1,890.39,Completed,0.6433456508846447
11539,7961,36,1,4970.18,Completed,0.45067977854114005
11540,7962,75,1,1773.47,Completed,0.32336197078541107
11541,7962,218,1,2792.09,Completed,0.2647705490372801
11542,7963,165,1,1331.72,Completed,0.3537668635638122
11543,7964,59,1,7944.59,Completed,0.9745227014408658
11544,7965,73,2,643.64,Completed,0.8113129472465375
11545,7965,84,1,3517.13,Returned,0.13299666264373497
11546,7966,106,1,1297.35,Completed,0.23104450221270742
11547,7967,161,1,6777.49,Completed,0.7562325538659771
11548,7968,125,2,787.25,Returned,0.08802929342540847
11549,7969,152,2,7804.97,Cancelled,0.17144883626275587
11550,7969,192,1,1432.85,Cancelled,0.593156331771199
11551,7970,15,2,4701.04,Completed,0.45143518080137224
11552,7971,119,1,3934.18,Completed,0.47770693942690917
11553,7972,190,1,6962.42,Returned,0.03422918546407408
11554,7973,116,1,8101.63,Completed,0.738025139773288
11555,7974,54,1,3325.78,Completed,0.5874381732078625
11556,7975,193,1,3165.38,Completed,0.7231154774530935
11557,7976,100,1,4981.90,Completed,0.853262898375525
11558,7976,164,1,3814.15,Returned,0.09696809025198974
11559,7977,220,2,440.29,Completed,0.9250517868670186
11560,7977,161,2,6812.79,Completed,0.3343546943127687
11561,7978,127,1,6267.46,Completed,0.8966181416964327
11562,7979,206,1,4004.44,Cancelled,0.4800266562775026
11563,7979,135,1,6222.13,Cancelled,0.7102788870318596
11564,7979,39,1,1516.35,Cancelled,0.11131449706043535
11565,7980,184,1,2566.13,Completed,0.4257358549402429
11566,7981,58,1,4593.52,Completed,0.7947358142535536
11567,7982,111,1,4524.43,Completed,0.6964715371806841
11568,7982,43,1,1506.24,Returned,0.09815027387640464
11569,7983,24,1,859.59,Completed,0.401336788573616
11570,7983,69,1,6010.96,Completed,0.712233151972511
11571,7984,204,2,1352.29,Completed,0.357155424875352
11572,7984,38,1,1812.36,Completed,0.649077699192872
11573,7985,2,1,859.02,Returned,0.17392225207194895
11574,7986,133,1,2104.00,Completed,0.9223781935147738
11575,7987,88,1,1206.61,Returned,0.09012424209166714
11576,7988,29,1,6220.09,Completed,0.6834866606476593
11577,7988,190,1,6701.85,Returned,0.14706060769693982
11578,7989,46,2,197.65,Cancelled,0.6848430872753664
11579,7990,220,1,493.09,Completed,0.9830336440196574
11580,7990,80,1,2868.74,Completed,0.8606389890058329
11581,7991,197,1,411.26,Completed,0.35409404370383735
11582,7992,160,2,2653.14,Returned,0.18855328223533302
11583,7992,77,1,4797.21,Completed,0.8804843107987981
11584,7993,123,1,5672.30,Completed,0.8367617380216361
11585,7993,103,1,768.95,Completed,0.5423557884454315
11586,7994,187,1,2075.14,Completed,0.2014937588958943
11587,7995,201,1,4360.48,Completed,0.3804014598768218
11588,7995,153,1,3282.31,Completed,0.29752605343007116
11589,7996,204,1,1303.92,Completed,0.3464259182535353
11590,7996,73,1,666.92,Completed,0.8395514617111082
11591,7997,215,1,2312.65,Returned,0.1584795845285799
11592,7998,119,1,3953.69,Returned,0.27374356824322005
11593,7999,97,1,2196.47,Cancelled,0.8932791183640054
11594,8000,118,1,5225.27,Completed,0.6451649178240122
11595,8000,33,1,5297.48,Completed,0.5459872647616894
11596,8001,7,2,7500.10,Completed,0.7944416010700553
11597,8002,144,1,662.32,Completed,0.3342462417988537
11598,8003,122,1,1173.63,Completed,0.2879064365177475
11599,8004,132,1,547.73,Completed,0.43679348792582146
11600,8005,81,1,3181.05,Completed,0.32024816080950963
11601,8006,129,1,2807.74,Completed,0.2908603710037287
11602,8006,180,1,2328.82,Completed,0.4935574033237597
11603,8007,59,1,7508.76,Completed,0.5952059343412573
11604,8008,150,1,7540.02,Completed,0.4953574924686528
