order_id,customer_id,order_date,order_status,payment_method
10857,648,2024-07-10,Returned,UPI
10858,648,2024-10-01,Returned,COD
10859,648,2024-10-14,Cancelled,"Credit Card"
10860,648,2024-01-05,Completed,COD
10861,648,2024-11-30,Completed,COD
10862,649,2025-02-26,Completed,"Credit Card"
10863,649,2025-05-16,Completed,COD
10864,649,2025-04-15,Completed,UPI
10865,649,2025-06-02,Completed,COD
10866,649,2025-01-04,Completed,"Credit Card"
10867,649,2025-05-16,Returned,UPI
10868,649,2025-06-13,Returned,COD
10869,649,2024-12-28,Cancelled,"Credit Card"
10870,650,2025-08-21,Completed,"Credit Card"
10871,650,2025-08-24,Completed,COD
10872,650,2025-10-31,Completed,UPI
10873,650,2025-09-15,Completed,"Credit Card"
10874,650,2025-02-04,Completed,COD
10875,650,2025-07-01,Completed,"Credit Card"
10876,650,2025-10-31,Completed,COD
10877,650,2025-08-30,Returned,"Debit Card"
10878,651,2024-11-17,Returned,COD
10879,651,2024-12-17,Cancelled,UPI
10880,651,2025-02-05,Completed,"Credit Card"
10881,651,2024-09-29,Completed,UPI
10882,651,2025-06-10,Completed,UPI
10883,651,2024-11-06,Completed,"Debit Card"
10884,651,2025-05-17,Completed,UPI
10885,651,2025-06-01,Completed,COD
10886,652,2024-12-24,Completed,"Debit Card"
10887,652,2024-12-31,Returned,"Debit Card"
10888,652,2024-04-23,Returned,"Credit Card"
10889,652,2024-11-08,Cancelled,COD
10890,652,2024-04-18,Completed,UPI
10891,652,2024-10-28,Completed,"Credit Card"
10892,652,2024-11-17,Completed,COD
10893,653,2024-12-26,Completed,COD
10894,653,2024-04-09,Completed,"Debit Card"
10895,653,2025-02-13,Completed,UPI
10896,653,2024-10-21,Completed,COD
10897,653,2024-12-26,Returned,"Debit Card"
10898,653,2025-02-04,Returned,"Credit Card"
10899,653,2025-01-06,Cancelled,COD
10900,653,2024-08-06,Completed,COD
10901,653,2025-03-11,Completed,"Debit Card"
10902,654,2025-09-12,Completed,COD
10903,654,2025-09-25,Completed,UPI
10904,654,2025-11-21,Completed,COD
10905,654,2024-12-06,Completed,"Credit Card"
10906,654,2025-02-03,Completed,"Credit Card"
10907,654,2024-12-29,Returned,"Debit Card"
10908,654,2025-09-05,Returned,"Credit Card"
10909,655,2025-03-17,Cancelled,COD
10910,655,2025-07-11,Completed,"Credit Card"
10911,655,2025-08-19,Completed,"Debit Card"
10912,655,2024-12-30,Completed,UPI
10913,655,2025-06-23,Completed,UPI
10914,655,2025-07-05,Completed,UPI
10915,655,2025-08-31,Completed,UPI
10916,655,2025-07-02,Completed,"Debit Card"
10917,656,2024-05-18,Returned,COD
10918,656,2024-04-25,Returned,COD
10919,656,2024-10-21,Cancelled,"Credit Card"
10920,656,2024-10-07,Completed,COD
10921,656,2024-03-30,Completed,UPI
10922,656,2025-01-01,Completed,"Debit Card"
10923,656,2024-12-27,Completed,UPI
10924,656,2024-11-25,Completed,"Debit Card"
10925,657,2025-01-09,Completed,"Debit Card"
10926,657,2024-11-09,Completed,COD
10927,657,2024-12-22,Returned,COD
10928,657,2024-12-15,Returned,UPI
10929,657,2024-11-27,Cancelled,COD
10930,657,2024-11-08,Completed,UPI
10931,657,2024-12-02,Completed,"Credit Card"
10932,657,2024-02-20,Completed,UPI
10933,657,2024-11-05,Completed,"Debit Card"
10934,657,2024-05-05,Completed,"Debit Card"
10935,658,2025-11-15,Completed,"Debit Card"
10936,658,2025-07-05,Completed,UPI
10937,658,2025-04-07,Returned,"Credit Card"
10938,658,2025-09-17,Returned,UPI
10939,658,2025-10-03,Cancelled,UPI
10940,658,2025-09-15,Completed,UPI
10941,658,2025-11-14,Completed,"Debit Card"
10942,658,2025-11-28,Completed,COD
10943,658,2025-09-25,Completed,"Credit Card"
10944,659,2025-02-10,Completed,UPI
10945,659,2024-07-28,Completed,"Credit Card"
10946,659,2025-01-26,Completed,"Credit Card"
10947,659,2024-07-07,Returned,"Credit Card"
10948,659,2024-09-18,Returned,UPI
10949,659,2025-02-21,Cancelled,COD
10950,659,2024-03-29,Completed,"Debit Card"
10951,659,2025-01-01,Completed,"Credit Card"
10952,660,2025-07-02,Completed,"Credit Card"
10953,660,2024-11-21,Completed,COD
10954,660,2025-03-26,Completed,COD
10955,660,2025-02-21,Completed,"Debit Card"
10956,660,2025-06-27,Completed,UPI
10957,660,2024-10-15,Returned,"Debit Card"
10958,660,2024-09-17,Returned,"Credit Card"
10959,660,2025-06-27,Cancelled,UPI
10960,660,2025-07-10,Completed,"Credit Card"
10961,661,2024-08-05,Completed,"Credit Card"
10962,661,2024-12-07,Completed,"Credit Card"
10963,661,2024-12-24,Completed,UPI
10964,661,2024-10-24,Completed,"Debit Card"
10965,661,2024-08-26,Completed,"Debit Card"
10966,661,2024-02-12,Completed,COD
10967,662,2025-03-17,Returned,"Credit Card"
10968,662,2025-01-06,Returned,"Credit Card"
10969,662,2025-04-21,Cancelled,UPI
10970,662,2025-04-03,Completed,"Credit Card"
10971,662,2024-11-27,Completed,"Credit Card"
10972,662,2024-08-07,Completed,UPI
10973,662,2025-04-05,Completed,"Credit Card"
10974,662,2025-03-28,Completed,"Debit Card"
10975,662,2024-10-18,Completed,COD
10976,663,2025-01-30,Completed,"Debit Card"
10977,663,2025-02-07,Returned,UPI
10978,663,2025-07-31,Returned,"Credit Card"
10979,663,2025-06-28,Cancelled,"Credit Card"
10980,663,2024-09-14,Completed,UPI
10981,663,2025-04-29,Completed,UPI
10982,663,2024-09-22,Completed,UPI
10983,664,2024-03-03,Completed,UPI
10984,664,2025-01-15,Completed,"Credit Card"
10985,664,2024-11-23,Completed,"Credit Card"
10986,664,2024-12-25,Completed,UPI
10987,664,2025-02-03,Returned,COD
10988,664,2024-12-01,Returned,COD
10989,664,2024-05-31,Cancelled,COD
10990,664,2024-08-24,Completed,"Debit Card"
10991,664,2025-01-31,Completed,UPI
10992,664,2024-11-20,Completed,COD
10993,665,2024-09-05,Completed,"Credit Card"
10994,665,2024-12-15,Completed,UPI
10995,665,2024-11-29,Completed,UPI
10996,665,2024-03-07,Completed,COD
10997,665,2024-07-10,Returned,COD
10998,665,2024-09-07,Returned,COD
10999,665,2024-12-30,Cancelled,"Credit Card"
11000,666,2025-03-03,Completed,COD
11001,666,2024-06-09,Completed,"Debit Card"
11002,666,2024-07-06,Completed,"Debit Card"
11003,666,2024-12-21,Completed,"Debit Card"
11004,666,2025-05-09,Completed,"Credit Card"
11005,666,2024-11-27,Completed,"Credit Card"
11006,667,2025-02-22,Completed,COD
11007,667,2025-02-26,Returned,"Credit Card"
11008,667,2025-03-15,Returned,"Debit Card"
11009,667,2025-03-01,Cancelled,"Debit Card"
11010,667,2025-05-10,Completed,COD
11011,667,2025-02-13,Completed,"Debit Card"
11012,667,2025-05-16,Completed,"Debit Card"
11013,667,2024-08-13,Completed,COD
11014,668,2024-07-14,Completed,"Credit Card"
11015,668,2025-03-23,Completed,"Credit Card"
11016,668,2024-11-25,Completed,COD
11017,668,2025-03-10,Returned,UPI
11018,668,2025-03-24,Returned,UPI
11019,668,2024-05-23,Cancelled,COD
11020,669,2025-04-25,Completed,UPI
11021,669,2025-09-20,Completed,UPI
11022,669,2025-08-11,Completed,UPI
11023,669,2025-06-09,Completed,"Credit Card"
11024,669,2025-09-30,Completed,"Debit Card"
11025,669,2025-08-10,Completed,"Credit Card"
11026,669,2025-08-17,Completed,UPI
11027,669,2024-12-23,Returned,"Debit Card"
11028,670,2024-11-02,Returned,UPI
11029,670,2024-12-19,Cancelled,"Debit Card"
11030,670,2024-11-30,Completed,COD
11031,670,2024-11-03,Completed,COD
11032,670,2025-01-16,Completed,"Debit Card"
11033,670,2024-06-30,Completed,"Debit Card"
11034,670,2025-01-01,Completed,UPI
11035,671,2025-03-06,Completed,UPI
11036,671,2025-05-01,Completed,UPI
11037,671,2024-12-25,Returned,"Debit Card"
11038,671,2024-09-20,Returned,UPI
11039,671,2025-02-28,Cancelled,COD
11040,671,2025-03-22,Completed,UPI
11041,671,2024-11-11,Completed,UPI
11042,671,2025-04-10,Completed,UPI
11043,672,2025-07-23,Completed,UPI
11044,672,2025-07-10,Completed,UPI
11045,672,2025-01-08,Completed,"Debit Card"
11046,672,2025-01-24,Completed,"Credit Card"
11047,672,2025-08-21,Returned,"Debit Card"
11048,672,2025-08-13,Returned,"Debit Card"
11049,672,2025-02-24,Cancelled,COD
11050,673,2025-01-24,Completed,UPI
11051,673,2024-09-12,Completed,UPI
11052,673,2024-12-26,Completed,"Debit Card"
11053,673,2024-12-27,Completed,UPI
11054,673,2024-05-11,Completed,"Debit Card"
11055,673,2024-09-02,Completed,"Credit Card"
11056,673,2025-01-10,Completed,COD
11057,673,2024-10-26,Returned,COD
11058,674,2025-08-03,Returned,COD
11059,674,2025-05-09,Cancelled,COD
11060,674,2025-08-12,Completed,COD
11061,674,2025-03-11,Completed,"Credit Card"
11062,674,2025-10-10,Completed,UPI
11063,674,2025-09-06,Completed,COD
11064,674,2025-03-16,Completed,"Debit Card"
11065,675,2024-10-12,Completed,COD
11066,675,2025-05-18,Completed,COD
11067,675,2025-05-11,Returned,"Credit Card"
11068,675,2025-05-16,Returned,"Credit Card"
11069,675,2025-05-27,Cancelled,"Credit Card"
11070,675,2025-06-06,Completed,"Debit Card"
11071,675,2025-06-07,Completed,"Debit Card"
11072,675,2025-02-21,Completed,UPI
11073,675,2024-11-16,Completed,"Debit Card"
11074,675,2025-05-25,Completed,COD
11075,676,2025-02-03,Completed,COD
11076,676,2024-07-31,Completed,COD
11077,676,2024-08-25,Returned,COD
11078,676,2024-10-02,Returned,"Credit Card"
11079,676,2025-02-17,Cancelled,"Debit Card"
11080,676,2025-03-11,Completed,"Debit Card"
11081,676,2024-09-17,Completed,"Credit Card"
11082,676,2024-11-19,Completed,UPI
11083,676,2025-02-27,Completed,COD
11084,677,2025-03-17,Completed,"Credit Card"
11085,677,2025-11-03,Completed,COD
11086,677,2025-03-30,Completed,"Debit Card"
11087,677,2025-12-08,Returned,"Debit Card"
11088,677,2025-08-25,Returned,COD
11089,677,2025-03-30,Cancelled,"Credit Card"
11090,677,2025-10-19,Completed,UPI
11091,678,2025-08-26,Completed,COD
11092,678,2025-07-02,Completed,"Credit Card"
11093,678,2025-06-25,Completed,"Credit Card"
11094,678,2025-01-27,Completed,UPI
11095,678,2025-08-29,Completed,"Debit Card"
11096,678,2025-06-04,Completed,UPI
11097,678,2025-09-04,Returned,UPI
11098,679,2024-07-27,Returned,"Debit Card"
11099,679,2025-01-24,Cancelled,"Credit Card"
11100,679,2024-12-16,Completed,"Debit Card"
11101,679,2025-06-14,Completed,UPI
11102,679,2025-06-26,Completed,COD
11103,679,2025-04-29,Completed,"Debit Card"
11104,679,2024-10-01,Completed,UPI
11105,679,2025-05-24,Completed,"Credit Card"
11106,679,2024-08-02,Completed,UPI
11107,680,2025-04-16,Returned,"Debit Card"
11108,680,2024-11-03,Returned,UPI
11109,680,2024-11-01,Cancelled,"Debit Card"
11110,680,2025-05-26,Completed,"Debit Card"
11111,680,2024-10-29,Completed,UPI
11112,680,2024-12-30,Completed,"Credit Card"
11113,680,2025-04-22,Completed,"Debit Card"
11114,680,2025-05-21,Completed,COD
11115,681,2025-02-16,Completed,COD
11116,681,2025-07-16,Completed,"Credit Card"
11117,681,2024-11-29,Returned,"Credit Card"
11118,681,2025-06-04,Returned,"Debit Card"
11119,681,2024-08-25,Cancelled,COD
11120,681,2025-04-25,Completed,"Credit Card"
11121,681,2025-02-05,Completed,UPI
11122,681,2025-07-20,Completed,COD
11123,681,2025-04-23,Completed,COD
11124,682,2024-05-10,Completed,"Debit Card"
11125,682,2025-01-12,Completed,UPI
11126,682,2024-05-10,Completed,COD
11127,682,2025-01-18,Returned,"Credit Card"
11128,682,2024-07-22,Returned,"Credit Card"
11129,682,2024-07-22,Cancelled,UPI
11130,682,2024-06-15,Completed,"Credit Card"
11131,682,2024-07-14,Completed,UPI
11132,683,2025-03-23,Completed,COD
11133,683,2024-08-02,Completed,"Credit Card"
11134,683,2024-08-13,Completed,COD
11135,683,2024-08-11,Completed,"Credit Card"
11136,683,2025-02-18,Completed,COD
11137,683,2024-06-24,Returned,UPI
11138,683,2025-02-23,Returned,"Credit Card"
11139,683,2024-09-27,Cancelled,"Debit Card"
11140,684,2024-10-14,Completed,"Debit Card"
11141,684,2025-01-21,Completed,"Debit Card"
11142,684,2025-05-02,Completed,UPI
11143,684,2024-11-04,Completed,"Credit Card"
11144,684,2025-06-29,Completed,UPI
11145,684,2025-08-28,Completed,UPI
11146,684,2025-01-26,Completed,"Debit Card"
11147,685,2024-08-05,Returned,"Debit Card"
11148,685,2024-11-18,Returned,"Debit Card"
11149,685,2025-02-10,Cancelled,COD
11150,685,2024-05-30,Completed,UPI
11151,685,2024-12-29,Completed,UPI
11152,685,2025-01-21,Completed,"Credit Card"
11153,685,2025-01-28,Completed,"Credit Card"
11154,685,2024-12-22,Completed,COD
11155,686,2024-06-17,Completed,COD
11156,686,2025-02-11,Completed,"Debit Card"
11157,686,2025-01-01,Returned,"Debit Card"
11158,686,2024-12-26,Returned,COD
11159,686,2024-05-28,Cancelled,"Debit Card"
11160,686,2024-04-26,Completed,UPI
11161,686,2025-02-22,Completed,COD
11162,687,2025-06-23,Completed,"Credit Card"
11163,687,2025-05-10,Completed,UPI
11164,687,2025-05-12,Completed,COD
11165,687,2024-12-27,Completed,"Debit Card"
11166,687,2024-09-24,Completed,UPI
11167,687,2025-06-30,Returned,UPI
11168,687,2024-11-20,Returned,"Credit Card"
11169,687,2025-03-01,Cancelled,"Debit Card"
11170,688,2024-10-19,Completed,UPI
11171,688,2024-10-03,Completed,"Credit Card"
11172,688,2025-03-01,Completed,"Debit Card"
11173,688,2024-12-16,Completed,"Debit Card"
11174,688,2025-03-11,Completed,"Credit Card"
11175,688,2024-11-09,Completed,"Credit Card"
11176,688,2025-08-30,Completed,COD
11177,688,2025-09-10,Returned,UPI
11178,689,2025-05-14,Returned,COD
11179,689,2025-04-03,Cancelled,"Credit Card"
11180,689,2025-01-25,Completed,"Credit Card"
11181,689,2025-08-08,Completed,UPI
11182,689,2024-11-16,Completed,COD
11183,689,2025-05-27,Completed,"Debit Card"
11184,689,2025-05-20,Completed,"Credit Card"
11185,689,2024-10-02,Completed,"Credit Card"
11186,690,2025-09-28,Completed,"Credit Card"
11187,690,2025-01-09,Returned,"Credit Card"
11188,690,2025-09-22,Returned,UPI
11189,690,2025-01-09,Cancelled,COD
11190,690,2025-07-18,Completed,UPI
11191,690,2025-11-13,Completed,UPI
11192,690,2025-07-26,Completed,"Credit Card"
11193,690,2025-03-21,Completed,UPI
11194,691,2025-01-16,Completed,"Credit Card"
11195,691,2025-02-10,Completed,UPI
11196,691,2024-10-17,Completed,COD
11197,691,2025-02-11,Returned,"Credit Card"
11198,691,2024-08-05,Returned,COD
11199,691,2024-08-02,Cancelled,"Credit Card"
11200,691,2025-04-29,Completed,COD
11201,691,2025-02-25,Completed,"Credit Card"
11202,691,2024-10-18,Completed,"Debit Card"
11203,692,2025-04-14,Completed,"Credit Card"
11204,692,2024-12-05,Completed,"Debit Card"
11205,692,2025-02-24,Completed,COD
11206,692,2024-12-27,Completed,UPI
11207,692,2025-04-30,Returned,"Debit Card"
11208,692,2025-02-21,Returned,"Credit Card"
11209,692,2025-04-03,Cancelled,"Debit Card"
11210,693,2025-11-23,Completed,COD
11211,693,2025-10-23,Completed,UPI
11212,693,2025-08-09,Completed,"Credit Card"
11213,693,2025-11-03,Completed,"Credit Card"
11214,693,2025-10-18,Completed,"Credit Card"
11215,693,2025-11-30,Completed,"Credit Card"
11216,693,2025-03-08,Completed,"Credit Card"
11217,693,2025-10-16,Returned,"Debit Card"
11218,693,2025-10-16,Returned,"Debit Card"
11219,693,2025-05-04,Cancelled,"Credit Card"
11220,694,2025-02-16,Completed,"Debit Card"
11221,694,2024-10-29,Completed,"Credit Card"
11222,694,2025-05-19,Completed,UPI
11223,694,2024-12-17,Completed,"Debit Card"
11224,694,2024-11-14,Completed,"Credit Card"
11225,694,2024-09-27,Completed,"Debit Card"
11226,694,2025-06-12,Completed,"Credit Card"
11227,694,2025-06-01,Returned,"Credit Card"
11228,695,2025-07-10,Returned,COD
11229,695,2024-12-22,Cancelled,UPI
11230,695,2025-02-19,Completed,"Credit Card"
11231,695,2025-09-07,Completed,COD
11232,695,2025-06-11,Completed,UPI
11233,695,2025-10-28,Completed,COD
11234,695,2025-09-30,Completed,UPI
11235,695,2025-08-15,Completed,COD
11236,696,2024-12-15,Completed,COD
11237,696,2024-06-12,Returned,"Credit Card"
11238,696,2024-04-15,Returned,"Debit Card"
11239,696,2024-11-25,Cancelled,"Debit Card"
11240,696,2024-01-09,Completed,COD
11241,696,2024-09-09,Completed,"Credit Card"
11242,696,2024-07-18,Completed,"Credit Card"
11243,696,2024-03-10,Completed,COD
11244,697,2024-06-04,Completed,UPI
11245,697,2025-01-17,Completed,"Debit Card"
11246,697,2024-03-12,Completed,"Credit Card"
11247,697,2024-12-10,Returned,COD
11248,697,2024-08-30,Returned,"Debit Card"
11249,697,2024-09-04,Cancelled,COD
11250,697,2024-07-10,Completed,UPI
11251,698,2025-05-31,Completed,"Debit Card"
11252,698,2025-09-29,Completed,UPI
11253,698,2025-08-14,Completed,"Debit Card"
11254,698,2025-02-03,Completed,COD
11255,698,2025-11-10,Completed,"Credit Card"
11256,698,2025-11-17,Completed,COD
11257,698,2025-11-02,Returned,UPI
11258,698,2025-09-24,Returned,COD
11259,699,2024-10-31,Cancelled,"Debit Card"
11260,699,2024-12-23,Completed,"Debit Card"
11261,699,2025-10-13,Completed,"Debit Card"
11262,699,2025-04-03,Completed,"Debit Card"
11263,699,2025-09-12,Completed,COD
11264,699,2025-10-08,Completed,"Debit Card"
11265,700,2024-10-07,Completed,UPI
11266,700,2024-10-13,Completed,UPI
11267,700,2025-01-14,Returned,"Debit Card"
11268,700,2024-04-10,Returned,COD
11269,700,2025-01-08,Cancelled,"Debit Card"
11270,700,2025-04-03,Completed,"Credit Card"
11271,700,2024-10-12,Completed,COD
11272,700,2024-07-21,Completed,UPI
11273,700,2024-09-16,Completed,"Credit Card"
11274,701,2024-03-02,Completed,"Credit Card"
11275,701,2024-12-03,Completed,COD
11276,701,2024-05-21,Completed,COD
11277,701,2025-01-16,Returned,UPI
11278,701,2024-07-31,Returned,UPI
11279,701,2025-01-17,Cancelled,"Debit Card"
11280,701,2024-12-01,Completed,"Debit Card"
11281,701,2024-11-29,Completed,COD
11282,702,2025-05-29,Completed,COD
11283,702,2025-09-29,Completed,"Credit Card"
11284,702,2025-10-01,Completed,COD
11285,702,2025-09-09,Completed,"Debit Card"
11286,702,2025-07-08,Completed,"Credit Card"
11287,702,2025-05-31,Returned,"Debit Card"
11288,702,2025-08-06,Returned,UPI
11289,703,2024-12-23,Cancelled,UPI
11290,703,2025-07-10,Completed,COD
11291,703,2025-07-27,Completed,UPI
11292,703,2024-10-18,Completed,UPI
11293,703,2025-08-08,Completed,UPI
11294,703,2025-08-15,Completed,"Debit Card"
11295,703,2025-07-26,Completed,UPI
11296,703,2025-07-08,Completed,"Credit Card"
11297,703,2025-07-20,Returned,COD
11298,704,2024-05-26,Returned,UPI
11299,704,2025-03-08,Cancelled,COD
11300,704,2025-02-13,Completed,COD
11301,704,2024-05-30,Completed,"Debit Card"
11302,704,2025-02-02,Completed,UPI
11303,704,2024-09-27,Completed,"Credit Card"
11304,704,2025-02-20,Completed,UPI
11305,704,2024-05-02,Completed,"Credit Card"
11306,705,2024-07-10,Completed,COD
11307,705,2024-05-08,Returned,UPI
11308,705,2024-10-14,Returned,UPI
11309,705,2024-11-15,Cancelled,"Debit Card"
11310,705,2024-09-09,Completed,"Debit Card"
11311,705,2024-11-13,Completed,"Debit Card"
11312,705,2024-10-31,Completed,"Debit Card"
11313,706,2024-07-14,Completed,"Debit Card"
11314,706,2025-05-08,Completed,"Debit Card"
11315,706,2025-01-07,Completed,"Debit Card"
11316,706,2024-12-06,Completed,UPI
11317,706,2025-01-13,Returned,UPI
11318,706,2025-05-01,Returned,"Debit Card"
11319,706,2025-02-22,Cancelled,COD
11320,706,2025-01-01,Completed,"Credit Card"
11321,707,2025-10-12,Completed,"Debit Card"
11322,707,2025-07-09,Completed,UPI
11323,707,2025-08-23,Completed,UPI
11324,707,2025-05-07,Completed,"Credit Card"
11325,707,2025-09-14,Completed,"Credit Card"
11326,707,2025-09-16,Completed,"Debit Card"
11327,707,2024-12-01,Returned,UPI
11328,707,2025-10-11,Returned,UPI
11329,707,2025-08-02,Cancelled,"Debit Card"
11330,708,2024-06-24,Completed,UPI
11331,708,2024-08-17,Completed,"Credit Card"
11332,708,2025-02-22,Completed,UPI
11333,708,2025-02-13,Completed,COD
11334,708,2025-03-21,Completed,"Debit Card"
11335,708,2024-10-02,Completed,COD
11336,708,2025-04-18,Completed,"Debit Card"
11337,708,2025-03-05,Returned,COD
11338,709,2024-06-16,Returned,COD
11339,709,2024-04-03,Cancelled,COD
11340,709,2024-11-23,Completed,UPI
11341,709,2024-10-29,Completed,"Credit Card"
11342,709,2025-02-06,Completed,UPI
11343,709,2024-06-20,Completed,UPI
11344,709,2024-06-19,Completed,COD
11345,709,2025-01-09,Completed,"Credit Card"
11346,709,2024-12-18,Completed,"Credit Card"
11347,709,2024-06-30,Returned,COD
11348,710,2025-04-17,Returned,"Credit Card"
11349,710,2024-12-08,Cancelled,UPI
11350,710,2025-04-14,Completed,"Credit Card"
11351,710,2024-09-29,Completed,"Credit Card"
11352,710,2025-04-10,Completed,COD
11353,710,2024-09-29,Completed,COD
11354,710,2024-11-09,Completed,"Debit Card"
11355,710,2025-06-05,Completed,COD
11356,710,2025-05-16,Completed,UPI
11357,711,2024-09-03,Returned,UPI
11358,711,2025-02-25,Returned,COD
11359,711,2024-03-21,Cancelled,COD
11360,711,2024-05-25,Completed,COD
11361,711,2024-09-07,Completed,"Credit Card"
11362,711,2024-12-29,Completed,UPI
11363,711,2024-03-14,Completed,COD
11364,711,2025-02-14,Completed,"Debit Card"
11365,712,2025-05-20,Completed,UPI
11366,712,2025-03-19,Completed,UPI
11367,712,2024-12-21,Returned,"Debit Card"
11368,712,2024-06-06,Returned,"Credit Card"
11369,712,2025-03-02,Cancelled,"Debit Card"
11370,712,2025-03-05,Completed,COD
11371,712,2025-01-09,Completed,UPI
11372,712,2024-10-06,Completed,"Debit Card"
11373,712,2024-08-24,Completed,COD
11374,713,2024-08-18,Completed,"Credit Card"
11375,713,2024-11-17,Completed,"Credit Card"
11376,713,2025-03-03,Completed,"Debit Card"
11377,713,2025-01-13,Returned,COD
11378,713,2024-12-31,Returned,COD
11379,713,2024-11-04,Cancelled,"Credit Card"
11380,713,2024-06-08,Completed,"Credit Card"
11381,714,2024-10-15,Completed,"Credit Card"
11382,714,2024-10-21,Completed,UPI
11383,714,2025-05-17,Completed,UPI
11384,714,2025-04-29,Completed,UPI
11385,714,2025-07-20,Completed,"Credit Card"
11386,714,2025-06-30,Completed,COD
11387,714,2025-04-26,Returned,UPI
11388,714,2025-06-03,Returned,COD
11389,715,2025-03-25,Cancelled,"Debit Card"
11390,715,2025-07-07,Completed,UPI
11391,715,2025-06-30,Completed,"Debit Card"
11392,715,2025-07-11,Completed,COD
11393,715,2025-01-22,Completed,"Debit Card"
11394,715,2025-02-26,Completed,UPI
11395,715,2025-06-12,Completed,"Debit Card"
11396,715,2024-10-21,Completed,COD
11397,716,2024-03-26,Returned,"Debit Card"
11398,716,2024-10-27,Returned,COD
11399,716,2024-06-30,Cancelled,COD
11400,716,2024-11-10,Completed,COD
11401,716,2024-12-10,Completed,COD
11402,716,2024-04-14,Completed,UPI
11403,716,2024-11-22,Completed,"Debit Card"
11404,716,2024-10-18,Completed,UPI
11405,716,2024-06-27,Completed,UPI
11406,717,2025-03-10,Completed,"Debit Card"
11407,717,2024-12-11,Returned,COD
11408,717,2025-03-18,Returned,UPI
11409,717,2025-05-09,Cancelled,"Debit Card"
11410,717,2024-12-06,Completed,COD
11411,717,2024-12-09,Completed,"Debit Card"
11412,717,2025-05-25,Completed,UPI
11413,717,2024-09-09,Completed,UPI
11414,718,2025-04-28,Completed,"Credit Card"
11415,718,2025-05-12,Completed,"Credit Card"
11416,718,2025-05-06,Completed,"Credit Card"
11417,718,2025-03-05,Returned,COD
11418,718,2024-12-18,Returned,"Credit Card"
11419,718,2024-08-15,Cancelled,"Credit Card"
11420,718,2025-07-16,Completed,"Debit Card"
11421,719,2025-07-25,Completed,"Debit Card"
11422,719,2025-08-20,Completed,"Debit Card"
11423,719,2025-07-20,Completed,"Debit Card"
11424,719,2025-09-25,Completed,"Debit Card"
11425,719,2025-02-28,Completed,UPI
11426,719,2025-08-20,Completed,"Credit Card"
11427,719,2025-03-02,Returned,COD
11428,719,2025-08-21,Returned,COD
11429,720,2024-12-16,Cancelled,"Credit Card"
11430,720,2025-01-16,Completed,"Credit Card"
11431,720,2024-09-17,Completed,COD
11432,720,2025-04-19,Completed,COD
11433,720,2024-10-11,Completed,UPI
11434,720,2024-11-13,Completed,UPI
11435,720,2025-04-17,Completed,"Credit Card"
11436,721,2025-05-21,Completed,"Credit Card"
11437,721,2024-09-16,Returned,COD
11438,721,2025-04-20,Returned,UPI
11439,721,2024-07-19,Cancelled,"Debit Card"
11440,721,2025-02-23,Completed,COD
11441,721,2024-08-20,Completed,"Debit Card"
11442,721,2024-08-16,Completed,"Debit Card"
11443,721,2024-10-26,Completed,"Credit Card"
11444,722,2024-09-11,Completed,"Debit Card"
11445,722,2024-10-09,Completed,COD
11446,722,2024-06-21,Completed,UPI
11447,722,2025-04-14,Returned,COD
11448,722,2025-03-09,Returned,"Debit Card"
11449,722,2024-08-18,Cancelled,"Debit Card"
11450,722,2024-08-03,Completed,COD
11451,722,2024-06-27,Completed,COD
11452,722,2024-06-17,Completed,COD
11453,723,2025-02-28,Completed,"Debit Card"
11454,723,2025-02-01,Completed,"Debit Card"
11455,723,2025-03-15,Completed,"Credit Card"
11456,723,2025-06-05,Completed,COD
11457,723,2025-05-26,Returned,UPI
11458,723,2024-09-15,Returned,UPI
11459,723,2025-04-23,Cancelled,COD
11460,723,2024-12-20,Completed,"Debit Card"
11461,724,2025-01-05,Completed,"Credit Card"
11462,724,2024-03-14,Completed,COD
11463,724,2024-08-15,Completed,"Debit Card"
11464,724,2024-12-11,Completed,UPI
11465,724,2025-01-05,Completed,COD
11466,724,2024-12-06,Completed,"Debit Card"
11467,724,2024-04-29,Returned,COD
11468,724,2024-11-24,Returned,"Credit Card"
11469,725,2024-09-24,Cancelled,UPI
11470,725,2025-03-16,Completed,UPI
11471,725,2024-08-30,Completed,COD
11472,725,2024-09-30,Completed,"Credit Card"
11473,725,2025-01-05,Completed,"Debit Card"
11474,725,2025-02-16,Completed,COD
11475,725,2025-04-12,Completed,"Credit Card"
11476,725,2025-03-04,Completed,"Credit Card"
11477,726,2025-01-24,Returned,UPI
11478,726,2025-02-02,Returned,COD
11479,726,2025-03-08,Cancelled,UPI
11480,726,2024-08-17,Completed,"Credit Card"
11481,726,2025-03-17,Completed,"Credit Card"
11482,726,2024-11-12,Completed,"Debit Card"
11483,726,2025-02-10,Completed,"Debit Card"
11484,726,2024-05-02,Completed,UPI
11485,727,2024-05-25,Completed,"Debit Card"
11486,727,2024-04-24,Completed,"Debit Card"
11487,727,2024-10-26,Returned,COD
11488,727,2024-11-13,Returned,COD
11489,727,2025-01-03,Cancelled,"Debit Card"
11490,727,2024-10-11,Completed,"Debit Card"
11491,728,2025-06-13,Completed,UPI
11492,728,2024-07-10,Completed,"Debit Card"
11493,728,2024-10-05,Completed,"Debit Card"
11494,728,2025-04-16,Completed,"Credit Card"
11495,728,2025-05-25,Completed,UPI
